"country","UN_region","UN_subregion","year","record","crop_land","grazing_land","forest_land","fishing_ground","built_up_land","carbon","total","GDP","population","country.code"
"Bolivia","Latin America and the Caribbean","South America",2009,"EFConsPerCap",0.451416041,1.664116393,0.164884448,0.007460457,0.061724588,0.532071107,2.881673035,1933.74,9759000,NA
"Bolivia","Latin America and the Caribbean","South America",2009,"EFConsTotGHA",4405278.773,16239778.73,1609074.32,72805.11025,602357.8989,5192375.416,28121670.25,1933.74,9759000,NA
"Bolivia","Latin America and the Caribbean","South America",2010,"BiocapPerCap",0.588755838,2.323910412,14.85730827,0.056637017,0.055043197,0,17.88165473,1981.16,9918000,NA
"Bolivia","Latin America and the Caribbean","South America",2010,"BiocapTotGHA",5839427.589,23049124.45,147358497.7,561740.0928,545932.1843,0,177354722,1981.16,9918000,NA
"Bolivia","Latin America and the Caribbean","South America",2010,"EFConsPerCap",0.390638218,1.690142494,0.172352268,0.006416835,0.055043197,0.584076858,2.89866987,1981.16,9918000,NA
"Bolivia","Latin America and the Caribbean","South America",2010,"EFConsTotGHA",3874447.509,16763255.79,1709432.879,63643.77586,545932.1843,5793020.299,28749732.44,1981.16,9918000,NA
"Bolivia","Latin America and the Caribbean","South America",2011,"BiocapPerCap",0.567462359,2.274498577,14.52307438,0.05543278,0.053423277,0,17.47389137,2051.15,10078000,NA
"Bolivia","Latin America and the Caribbean","South America",2011,"BiocapTotGHA",5718999.259,22922852,146366451,558662.6528,538410.4786,0,176105375.4,2051.15,10078000,NA
"Bolivia","Latin America and the Caribbean","South America",2011,"EFConsPerCap",0.402655878,1.741134182,0.166290216,0.00820529,0.053423277,0.682417191,3.054126035,2051.15,10078000,NA
"Bolivia","Latin America and the Caribbean","South America",2011,"EFConsTotGHA",4058046.547,17547498.85,1675906.091,82694.55982,538410.4786,6877537.071,30780093.6,2051.15,10078000,NA
"Bolivia","Latin America and the Caribbean","South America",2012,"BiocapPerCap",0.699556964,2.237476919,14.17337293,0.054530509,0.066340404,0,17.23127772,2122.38,10239000,NA
"Bolivia","Latin America and the Caribbean","South America",2012,"BiocapTotGHA",7162623.702,22909078.25,145118327.9,558326.9668,679246.1179,0,176427603,2122.38,10239000,NA
"Bolivia","Latin America and the Caribbean","South America",2012,"EFConsPerCap",0.464325273,1.721726814,0.173834282,0.008366141,0.066340404,0.707943656,3.14253657,2122.38,10239000,NA
"Bolivia","Latin America and the Caribbean","South America",2012,"EFConsTotGHA",4754133.511,17628416.17,1779854.414,85659.24173,679246.1179,7248493.366,32175802.82,2122.38,10239000,NA
"Bolivia","Latin America and the Caribbean","South America",2013,"BiocapPerCap",0.715934653,2.210825459,13.84188556,0.053880975,0.068485463,0,16.89101211,2231.48,10400000,NA
"Bolivia","Latin America and the Caribbean","South America",2013,"BiocapTotGHA",7445649.072,22992364.56,143954231,560356.7732,712241.9978,0,175664843.4,2231.48,10400000,NA
"Bolivia","Latin America and the Caribbean","South America",2013,"EFConsPerCap",0.427308294,1.717739436,0.177777312,0.008632589,0.068485463,0.697155427,3.097098522,2231.48,10400000,NA
"Bolivia","Latin America and the Caribbean","South America",2013,"EFConsTotGHA",4443963.691,17864319.03,1848866.339,89778.06458,712241.9978,7250347.002,32209516.13,2231.48,10400000,NA
"Bolivia","Latin America and the Caribbean","South America",2014,"BiocapPerCap",0.677363278,2.182649876,13.50984094,0.053194296,0.064734735,0,16.48778313,2317.26,10562000,NA
"Bolivia","Latin America and the Caribbean","South America",2014,"BiocapTotGHA",7154243.467,23052930.57,142689594.3,561832.8535,683721.8201,0,174142323.1,2317.26,10562000,NA
"Bolivia","Latin America and the Caribbean","South America",2014,"EFConsPerCap",0.400095826,1.676006191,0.178626942,0.009552047,0.064734735,0.74545503,3.07447077,2317.26,10562000,NA
"Bolivia","Latin America and the Caribbean","South America",2014,"EFConsTotGHA",4225772.266,17701810.44,1886639.966,100887.7671,683721.8201,7873421.77,32472254.03,2317.26,10562000,NA
"Botswana","Africa","Southern Africa",2014,"BiocapPerCap",0.050001841,2.265173347,0.555452468,0.248447031,0.014983594,0,3.134058281,7574.28,2220000,72
"Botswana","Africa","Southern Africa",2014,"BiocapTotGHA",111001.0844,5028548.787,1233071.119,551537.4871,33262.67946,0,6957421.157,7574.28,2220000,72
"Botswana","Africa","Southern Africa",2014,"EFConsPerCap",0.308675817,0.17156262,0.203763042,0.015242275,0.014983594,1.822608916,2.536836265,7574.28,2220000,72
"Botswana","Africa","Southern Africa",2014,"EFConsTotGHA",685241.7744,380858.7136,452341.715,33836.93536,33262.67946,4046082.331,5631624.149,7574.28,2220000,72
"Brazil","Latin America and the Caribbean","South America",1961,"BiocapPerCap",0.503778859,1.732799504,20.01596839,0.479551759,0.045695755,0,22.77779427,3668.02,74707000,76
"Brazil","Latin America and the Caribbean","South America",1961,"BiocapTotGHA",37635756.08,129452076.6,1495330918,35825824.58,3413788.145,0,1701658363,3668.02,74707000,76
"Brazil","Latin America and the Caribbean","South America",1961,"EFConsPerCap",0.456127317,0.999747335,0.618791445,0.025349055,0.045695755,0.259409129,2.405120036,3668.02,74707000,76
"Brazil","Latin America and the Caribbean","South America",1961,"EFConsTotGHA",34075857.14,74688022.61,46227989.6,1893749.299,3413788.145,19379651.44,179679058.2,3668.02,74707000,76
"Brazil","Latin America and the Caribbean","South America",1962,"BiocapPerCap",0.523187748,1.727045519,19.36936788,0.464136306,0.046019948,0,22.12975741,3747.39,77008000,76
"Brazil","Latin America and the Caribbean","South America",1962,"BiocapTotGHA",40289380.54,132995457.8,1491586597,35741976.62,3543881.132,0,1704157294,3747.39,77008000,76
"Brazil","Latin America and the Caribbean","South America",1962,"EFConsPerCap",0.487399106,0.987324614,0.617020303,0.035756873,0.046019948,0.273454194,2.446975038,3747.39,77008000,76
"Brazil","Latin America and the Caribbean","South America",1962,"EFConsTotGHA",37533386.65,76031400.2,47515191,2753547.41,3543881.132,21058023.85,188435430.2,3747.39,77008000,76
"Brazil","Latin America and the Caribbean","South America",1963,"BiocapPerCap",0.499434034,1.718854783,18.71914549,0.448806911,0.042502724,0,21.42874394,3670.83,79368000,76
"Brazil","Latin America and the Caribbean","South America",1963,"BiocapTotGHA",39639330.16,136422925.8,1485710499,35621131.34,3373377.444,0,1700767263,3670.83,79368000,76
"Brazil","Latin America and the Caribbean","South America",1963,"EFConsPerCap",0.445024623,0.984308939,0.586140084,0.031179539,0.042502724,0.277410078,2.366565988,3670.83,79368000,76
"Brazil","Latin America and the Caribbean","South America",1963,"EFConsTotGHA",35320936.8,78123124.04,46521059.28,2474673.27,3373377.444,22017621.8,187830792.6,3670.83,79368000,76
"Brazil","Latin America and the Caribbean","South America",1964,"BiocapPerCap",0.46916677,1.710454509,18.11413429,0.434786076,0.039864149,0,20.76840579,3690.45,81752000,76
"Brazil","Latin America and the Caribbean","South America",1964,"BiocapTotGHA",38355226.51,139832729.6,1480863027,35544542.94,3258965.838,0,1697854492,3690.45,81752000,76
"Brazil","Latin America and the Caribbean","South America",1964,"EFConsPerCap",0.438982895,0.970875979,0.569485209,0.031112297,0.039864149,0.269614958,2.319935487,3690.45,81752000,76
"Brazil","Latin America and the Caribbean","South America",1964,"EFConsTotGHA",35887640.46,79370855.82,46556439.16,2543486.165,3258965.838,22041507.27,189658894.7,3690.45,81752000,76
"Brazil","Latin America and the Caribbean","South America",1965,"BiocapPerCap",0.557280166,1.700030247,17.56369542,0.420987484,0.04753446,0,20.28952778,3697.04,84130000,76
"Brazil","Latin America and the Caribbean","South America",1965,"BiocapTotGHA",46884036.99,143023717.3,1477635480,35417719.82,3999078.989,0,1706960033,3697.04,84130000,76
"Brazil","Latin America and the Caribbean","South America",1965,"EFConsPerCap",0.512548581,0.947709961,0.560632774,0.028680481,0.04753446,0.25601201,2.353118268,3697.04,84130000,76
"Brazil","Latin America and the Caribbean","South America",1965,"EFConsTotGHA",43120764.19,79730935.31,47166092.21,2412891.797,3999078.989,21538316.37,197968078.9,3697.04,84130000,76
"Brazil","Latin America and the Caribbean","South America",1966,"BiocapPerCap",0.511874976,1.696831671,17.05627926,0.409338058,0.043494714,0,19.71781868,3745.52,86495000,76
"Brazil","Latin America and the Caribbean","South America",1966,"BiocapTotGHA",44274626.05,146767455.4,1475282875,35405695.34,3762075.316,0,1705492727,3745.52,86495000,76
"Brazil","Latin America and the Caribbean","South America",1966,"EFConsPerCap",0.457678806,0.961953713,0.562036664,0.028280827,0.043494714,0.291244089,2.344688813,3745.52,86495000,76
"Brazil","Latin America and the Caribbean","South America",1966,"EFConsTotGHA",39586928.34,83204186.39,48613361.26,2446150.126,3762075.316,25191157.48,202803858.9,3745.52,86495000,76
"Brazil","Latin America and the Caribbean","South America",1967,"BiocapPerCap",0.545478871,1.688369406,16.54691802,0.397311157,0.04631928,0,19.22439673,3824.75,88854000,76
"Brazil","Latin America and the Caribbean","South America",1967,"BiocapTotGHA",48467817.65,150017873.9,1470254942,35302567.57,4115639.521,0,1708158840,3824.75,88854000,76
"Brazil","Latin America and the Caribbean","South America",1967,"EFConsPerCap",0.502630657,0.951496153,0.565776015,0.02911811,0.04631928,0.291831523,2.387171738,3824.75,88854000,76
"Brazil","Latin America and the Caribbean","South America",1967,"EFConsTotGHA",44660595.21,84543956.67,50271294.08,2587251.92,4115639.521,25930311.48,212109048.9,3824.75,88854000,76
"Brazil","Latin America and the Caribbean","South America",1968,"BiocapPerCap",0.537053589,1.683495404,16.01970185,0.386270519,0.044346241,0,18.67086761,4150.49,91213000,76
"Brazil","Latin America and the Caribbean","South America",1968,"BiocapTotGHA",48986269.01,153556666.3,1461205065,35232892.81,4044953.649,0,1703025847,4150.49,91213000,76
"Brazil","Latin America and the Caribbean","South America",1968,"EFConsPerCap",0.476042231,0.936914284,0.564227237,0.03350828,0.044346241,0.344833333,2.399871606,4150.49,91213000,76
"Brazil","Latin America and the Caribbean","South America",1968,"EFConsTotGHA",43421240.04,85458762.63,51464858.96,3056390.733,4044953.649,31453282.79,218899488.8,4150.49,91213000,76
"Brazil","Latin America and the Caribbean","South America",1969,"BiocapPerCap",0.541339564,1.712099149,15.53109036,0.373853457,0.044639323,0,18.20302185,4438.03,93586000,76
"Brazil","Latin America and the Caribbean","South America",1969,"BiocapTotGHA",50661643.75,160228002.6,1453488012,34987338.62,4177602.462,0,1703542599,4438.03,93586000,76
"Brazil","Latin America and the Caribbean","South America",1969,"EFConsPerCap",0.464064554,0.915869787,0.562895088,0.032510428,0.044639323,0.365973781,2.385952962,4438.03,93586000,76
"Brazil","Latin America and the Caribbean","South America",1969,"EFConsTotGHA",43429807.57,85712317.98,52678932.61,3042511.294,4177602.462,34249913.63,223291085.5,4438.03,93586000,76
"Brazil","Latin America and the Caribbean","South America",1970,"BiocapPerCap",0.550759562,1.670204595,15.07289093,0.365273948,0.044365263,0,17.7034943,4706.13,95982000,76
"Brazil","Latin America and the Caribbean","South America",1970,"BiocapTotGHA",52863279.62,160310412.6,1446733754,35059906.75,4258288.901,0,1699225641,4706.13,95982000,76
"Brazil","Latin America and the Caribbean","South America",1970,"EFConsPerCap",0.463185592,0.920264579,0.566600354,0.034093222,0.044365263,0.406155435,2.434664445,4706.13,95982000,76
"Brazil","Latin America and the Caribbean","South America",1970,"EFConsTotGHA",44457711.07,88329294.95,54383718.45,3272352.667,4258288.901,38983814.08,233685180.1,4706.13,95982000,76
"Brazil","Latin America and the Caribbean","South America",1971,"BiocapPerCap",0.592497716,1.650353041,14.64439466,0.355739111,0.046605873,0,17.2895904,5108.95,98402000,76
"Brazil","Latin America and the Caribbean","South America",1971,"BiocapTotGHA",58303080.63,162398375.2,1441040698,35005512.27,4586120.626,0,1701333786,5108.95,98402000,76
"Brazil","Latin America and the Caribbean","South America",1971,"EFConsPerCap",0.507719071,0.925052058,0.562528099,0.040885587,0.046605873,0.430967925,2.513758614,5108.95,98402000,76
"Brazil","Latin America and the Caribbean","South America",1971,"EFConsTotGHA",49960675.14,91027160.53,55354004.21,4023231.879,4586120.626,42408193.31,247359385.7,5108.95,98402000,76
"Brazil","Latin America and the Caribbean","South America",1972,"BiocapPerCap",0.57815228,1.638954895,14.23665058,0.348317085,0.045558867,0,16.84763371,5586.68,100844000,76
"Brazil","Latin America and the Caribbean","South America",1972,"BiocapTotGHA",58303188.52,165278767.4,1435680791,35125688.1,4594338.375,0,1698982773,5586.68,100844000,76
"Brazil","Latin America and the Caribbean","South America",1972,"EFConsPerCap",0.483257657,0.938657425,0.545817022,0.036629073,0.045558867,0.46466103,2.514581074,5586.68,100844000,76
"Brazil","Latin America and the Caribbean","South America",1972,"EFConsTotGHA",48733635.2,94657969.35,55042371.74,3693822.211,4594338.375,46858276.95,253580413.8,5586.68,100844000,76
"Brazil","Latin America and the Caribbean","South America",1973,"BiocapPerCap",0.558266098,1.611222676,13.85947792,0.337884798,0.044164637,0,16.41101613,6216.13,103321000,76
"Brazil","Latin America and the Caribbean","South America",1973,"BiocapTotGHA",57680611.53,166473138.1,1431975118,34910595.24,4563134.463,0,1695602597,6216.13,103321000,76
"Brazil","Latin America and the Caribbean","South America",1973,"EFConsPerCap",0.46669038,0.944127768,0.531493248,0.039269072,0.044164637,0.542401643,2.568146749,6216.13,103321000,76
"Brazil","Latin America and the Caribbean","South America",1973,"EFConsTotGHA",48218916.77,97548225.12,54914413.92,4057319.788,4563134.463,56041480.21,265343490.3,6216.13,103321000,76
"Brazil","Latin America and the Caribbean","South America",1974,"BiocapPerCap",0.614592233,1.600614858,13.45424575,0.330950319,0.04773777,0,16.04814093,6617.88,105846000,76
"Brazil","Latin America and the Caribbean","South America",1974,"BiocapTotGHA",65052129.51,169418680.3,1424078095,35029767.51,5052852.001,0,1698631525,6617.88,105846000,76
"Brazil","Latin America and the Caribbean","South America",1974,"EFConsPerCap",0.522463635,1.016150729,0.540531502,0.035082558,0.04773777,0.589670597,2.75163679,6617.88,105846000,76
"Brazil","Latin America and the Caribbean","South America",1974,"EFConsTotGHA",55300685.9,107555490,57213097.31,3713348.423,5052852.001,62414274.03,291249747.7,6617.88,105846000,76
"Brazil","Latin America and the Caribbean","South America",1975,"BiocapPerCap",0.577746742,1.58298999,13.08280739,0.322891108,0.044856961,0,15.61129219,6798.1,108431000,76
"Brazil","Latin America and the Caribbean","South America",1975,"BiocapTotGHA",62645657,171645187.6,1418581888,35011405.78,4863885.188,0,1692748024,6798.1,108431000,76
"Brazil","Latin America and the Caribbean","South America",1975,"EFConsPerCap",0.469690886,1.020744013,0.5633967,0.034028643,0.044856961,0.568612981,2.701330185,6798.1,108431000,76
"Brazil","Latin America and the Caribbean","South America",1975,"EFConsTotGHA",50929052.43,110680294.1,61089667.63,3689759.757,4863885.188,61655274.16,292907933.3,6798.1,108431000,76
"Brazil","Latin America and the Caribbean","South America",1976,"BiocapPerCap",0.594813633,1.555860786,12.71421155,0.314802661,0.046072882,0,15.22576151,7287.52,111076000,76
"Brazil","Latin America and the Caribbean","South America",1976,"BiocapTotGHA",66069519.12,172818792.6,1412243762,34967020.4,5117591.461,0,1691216686,7287.52,111076000,76
"Brazil","Latin America and the Caribbean","South America",1976,"EFConsPerCap",0.464615622,1.082191447,0.57472042,0.035833268,0.046072882,0.612664505,2.816098144,7287.52,111076000,76
"Brazil","Latin America and the Caribbean","South America",1976,"EFConsTotGHA",51607644.85,120205497.2,63837645.34,3980216.128,5117591.461,68052322.5,312800917.5,7287.52,111076000,76
"Brazil","Latin America and the Caribbean","South America",1977,"BiocapPerCap",0.605106359,1.538224708,12.35713797,0.308748837,0.046834063,0,14.85605194,7443.9,113776000,76
"Brazil","Latin America and the Caribbean","South America",1977,"BiocapTotGHA",68846581.12,175013054.4,1405945730,35128207.73,5328592.354,0,1690262165,7443.9,113776000,76
"Brazil","Latin America and the Caribbean","South America",1977,"EFConsPerCap",0.501421301,1.11418907,0.587922392,0.036291023,0.046834063,0.611693078,2.898350927,7443.9,113776000,76
"Brazil","Latin America and the Caribbean","South America",1977,"EFConsTotGHA",57049709.9,126767975.7,66891458.08,4129047.424,5328592.354,69595991.59,329762775,7443.9,113776000,76
"Brazil","Latin America and the Caribbean","South America",1978,"BiocapPerCap",0.564195048,1.514695058,11.98966356,0.301897563,0.044459409,0,14.41491064,7504.3,116532000,76
"Brazil","Latin America and the Caribbean","South America",1978,"BiocapTotGHA",65746777.29,176510444.5,1397179474,35180726.77,5180943.807,0,1679798366,7504.3,116532000,76
